Product ID,Product Name,Scenario,Total Emissions (kgCO2e/batch),Total Emission Intensity (kgCO2e/m2),Initial Global Area (m2),Recovered Yield (%),Recovered Yield for Float Glass (%),Recovered Mass (kg),[Stage] Building Site Dismantling,[Stage] Transport: Site->Processor,[Stage] System Disassembly,[Stage] Repair,[Stage] Recondition,[Stage] Repurpose,[Stage] Glass Reprocessing,[Stage] New Glass,[Stage] IGU Re-Assembly,[Stage] Packaging,[Stage] Transport: Processor->Next Use,[Stage] Next Use Installation,[Stage] Transport: Processor->Open-Loop Facility,[Stage] Transport: Landfill Disposal,Origin,Processor,Route A Mode,Route A Dist (km)
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,System Reuse (Direct),5020.3,52.3,96.0,72.0,72.0,2139.6,1368.0,594.7,0.0,0.0,0.0,0.0,0.0,640.7,619.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,System Reuse (Repair),4747.1,49.4,96.0,81.0,81.0,2407.1,1368.0,594.7,0.0,1.4,0.0,0.0,0.0,434.8,553.1,0.0,422.7,1368.0,0.0,4.4,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Component Reuse,5835.6,60.8,96.0,72.0,72.0,2139.6,1368.0,594.7,2.6,0.0,1.4,0.0,0.0,507.0,1564.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Remanufacture,6688.7,69.7,96.0,81.0,81.0,2407.1,1368.0,594.7,2.6,0.0,0.0,0.0,0.0,1361.5,1564.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Repurpose,8022.0,83.6,96.0,72.0,0.0,2139.6,1368.0,594.7,2.6,0.0,0.0,3.5,0.0,2288.2,1564.7,0.0,825.9,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Closed-loop (Intact),7239.3,75.4,96.0,80.0,80.0,2139.6,1368.0,594.7,2.6,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,422.7,1368.0,165.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Closed-loop (Broken),7161.9,74.6,96.0,80.0,80.0,2139.6,1368.0,517.3,0.0,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,422.7,1368.0,165.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Open-loop (Intact),7963.5,83.0,96.0,80.0,0.0,0.0,1368.0,594.7,2.6,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,364.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Open-loop (Broken),7886.1,82.1,96.0,80.0,0.0,0.0,1368.0,517.3,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,364.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Landfill,5945.1,61.9,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,0.0,23.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,System Reuse (Direct),5267.2,54.9,96.0,72.0,72.0,2485.2,1368.0,678.2,0.0,0.0,0.0,0.0,0.0,744.2,619.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,System Reuse (Repair),4960.4,51.7,96.0,81.0,81.0,2795.9,1368.0,678.2,0.0,1.4,0.0,0.0,0.0,505.0,553.1,0.0,481.5,1368.0,0.0,5.1,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Component Reuse,6060.8,63.1,96.0,72.0,72.0,2485.2,1368.0,678.2,2.6,0.0,1.4,0.0,0.0,588.9,1564.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Remanufacture,6898.2,71.9,96.0,81.0,81.0,2795.9,1368.0,678.2,2.6,0.0,0.0,0.0,0.0,1427.6,1564.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Repurpose,8593.8,89.5,96.0,72.0,0.0,2485.2,1368.0,678.2,2.6,0.0,0.0,3.5,0.0,2657.8,1564.7,0.0,943.4,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Closed-loop (Intact),8465.4,88.2,96.0,35.5,35.5,1102.8,1368.0,678.2,2.6,0.0,0.0,0.0,573.5,1808.6,1564.7,0.0,481.5,1368.0,620.2,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Closed-loop (Broken),8995.3,93.7,96.0,0.0,0.0,0.0,1368.0,600.9,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,961.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Open-loop (Intact),8534.7,88.9,96.0,80.0,0.0,0.0,1368.0,678.2,2.6,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,423.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Open-loop (Broken),8457.3,88.1,96.0,80.0,0.0,0.0,1368.0,600.9,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,423.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Landfill,6377.3,66.4,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,0.0,27.1,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Direct),5886.0,61.3,96.0,72.0,72.0,3190.5,1368.0,848.8,0.0,0.0,0.0,0.0,0.0,955.4,734.6,0.0,601.5,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Repair),5526.4,57.6,96.0,81.0,81.0,3589.4,1368.0,848.8,0.0,2.8,0.0,0.0,0.0,648.3,682.4,0.0,601.5,1368.0,0.0,6.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Component Reuse,6680.2,69.6,96.0,72.0,72.0,3190.5,1368.0,848.8,2.6,0.0,1.4,0.0,0.0,756.0,1724.3,0.0,601.5,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Remanufacture,7492.4,78.0,96.0,81.0,81.0,3589.4,1368.0,848.8,2.6,0.0,0.0,0.0,0.0,1569.6,1724.3,0.0,601.5,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Repurpose,9920.3,103.3,96.0,72.0,0.0,3190.5,1368.0,848.8,2.6,0.0,0.0,3.5,0.0,3412.1,1724.3,0.0,1183.4,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Intact),8775.3,91.4,96.0,80.0,80.0,3190.5,1368.0,848.8,2.6,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,601.5,1368.0,246.9,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Broken),8698.0,90.6,96.0,80.0,80.0,3190.5,1368.0,771.4,0.0,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,601.5,1368.0,246.9,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Intact),9860.0,102.7,96.0,80.0,0.0,0.0,1368.0,848.8,2.6,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,591.7,1368.0,543.7,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Broken),9782.7,101.9,96.0,80.0,0.0,0.0,1368.0,771.4,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,591.7,1368.0,543.7,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Landfill,7418.8,77.3,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,591.7,1368.0,0.0,34.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,System Reuse (Direct),5020.3,52.3,96.0,72.0,72.0,2139.6,1368.0,594.7,0.0,0.0,0.0,0.0,0.0,640.7,619.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,System Reuse (Repair),4747.1,49.4,96.0,81.0,81.0,2407.1,1368.0,594.7,0.0,1.4,0.0,0.0,0.0,434.8,553.1,0.0,422.7,1368.0,0.0,4.4,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Component Reuse,5835.6,60.8,96.0,72.0,72.0,2139.6,1368.0,594.7,2.6,0.0,1.4,0.0,0.0,507.0,1564.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Remanufacture,6688.7,69.7,96.0,81.0,81.0,2407.1,1368.0,594.7,2.6,0.0,0.0,0.0,0.0,1361.5,1564.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Repurpose,8022.0,83.6,96.0,72.0,0.0,2139.6,1368.0,594.7,2.6,0.0,0.0,3.5,0.0,2288.2,1564.7,0.0,825.9,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Closed-loop (Intact),7239.3,75.4,96.0,80.0,80.0,2139.6,1368.0,594.7,2.6,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,422.7,1368.0,165.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Closed-loop (Broken),7161.9,74.6,96.0,80.0,80.0,2139.6,1368.0,517.3,0.0,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,422.7,1368.0,165.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Open-loop (Intact),7963.5,83.0,96.0,80.0,0.0,0.0,1368.0,594.7,2.6,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,364.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Open-loop (Broken),7886.1,82.1,96.0,80.0,0.0,0.0,1368.0,517.3,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,364.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Landfill,5945.1,61.9,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,0.0,23.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,System Reuse (Direct),5267.2,54.9,96.0,72.0,72.0,2485.2,1368.0,678.2,0.0,0.0,0.0,0.0,0.0,744.2,619.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,System Reuse (Repair),4960.4,51.7,96.0,81.0,81.0,2795.9,1368.0,678.2,0.0,1.4,0.0,0.0,0.0,505.0,553.1,0.0,481.5,1368.0,0.0,5.1,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Component Reuse,6060.8,63.1,96.0,72.0,72.0,2485.2,1368.0,678.2,2.6,0.0,1.4,0.0,0.0,588.9,1564.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Remanufacture,6898.2,71.9,96.0,81.0,81.0,2795.9,1368.0,678.2,2.6,0.0,0.0,0.0,0.0,1427.6,1564.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Repurpose,8593.8,89.5,96.0,72.0,0.0,2485.2,1368.0,678.2,2.6,0.0,0.0,3.5,0.0,2657.8,1564.7,0.0,943.4,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Closed-loop (Intact),8465.4,88.2,96.0,35.5,35.5,1102.8,1368.0,678.2,2.6,0.0,0.0,0.0,573.5,1808.6,1564.7,0.0,481.5,1368.0,620.2,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Closed-loop (Broken),8995.3,93.7,96.0,0.0,0.0,0.0,1368.0,600.9,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,961.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Open-loop (Intact),8534.7,88.9,96.0,80.0,0.0,0.0,1368.0,678.2,2.6,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,423.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Open-loop (Broken),8457.3,88.1,96.0,80.0,0.0,0.0,1368.0,600.9,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,423.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Landfill,6377.3,66.4,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,0.0,27.1,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Direct),5886.0,61.3,96.0,72.0,72.0,3190.5,1368.0,848.8,0.0,0.0,0.0,0.0,0.0,955.4,734.6,0.0,601.5,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Repair),5526.4,57.6,96.0,81.0,81.0,3589.4,1368.0,848.8,0.0,2.8,0.0,0.0,0.0,648.3,682.4,0.0,601.5,1368.0,0.0,6.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Component Reuse,6680.2,69.6,96.0,72.0,72.0,3190.5,1368.0,848.8,2.6,0.0,1.4,0.0,0.0,756.0,1724.3,0.0,601.5,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Remanufacture,7492.4,78.0,96.0,81.0,81.0,3589.4,1368.0,848.8,2.6,0.0,0.0,0.0,0.0,1569.6,1724.3,0.0,601.5,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Repurpose,9920.3,103.3,96.0,72.0,0.0,3190.5,1368.0,848.8,2.6,0.0,0.0,3.5,0.0,3412.1,1724.3,0.0,1183.4,1368.0,0.0,9.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Intact),8775.3,91.4,96.0,80.0,80.0,3190.5,1368.0,848.8,2.6,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,601.5,1368.0,246.9,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Broken),8698.0,90.6,96.0,80.0,80.0,3190.5,1368.0,771.4,0.0,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,601.5,1368.0,246.9,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Intact),9860.0,102.7,96.0,80.0,0.0,0.0,1368.0,848.8,2.6,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,591.7,1368.0,543.7,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Broken),9782.7,101.9,96.0,80.0,0.0,0.0,1368.0,771.4,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,591.7,1368.0,543.7,3.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Landfill,7418.8,77.3,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,591.7,1368.0,0.0,34.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,System Reuse (Direct),5020.3,52.3,96.0,72.0,72.0,2139.6,1368.0,594.7,0.0,0.0,0.0,0.0,0.0,640.7,619.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,System Reuse (Repair),4747.1,49.4,96.0,81.0,81.0,2407.1,1368.0,594.7,0.0,1.4,0.0,0.0,0.0,434.8,553.1,0.0,422.7,1368.0,0.0,4.4,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Component Reuse,5835.6,60.8,96.0,72.0,72.0,2139.6,1368.0,594.7,2.6,0.0,1.4,0.0,0.0,507.0,1564.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Remanufacture,6688.7,69.7,96.0,81.0,81.0,2407.1,1368.0,594.7,2.6,0.0,0.0,0.0,0.0,1361.5,1564.7,0.0,422.7,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Repurpose,8022.0,83.6,96.0,72.0,0.0,2139.6,1368.0,594.7,2.6,0.0,0.0,3.5,0.0,2288.2,1564.7,0.0,825.9,1368.0,0.0,6.5,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Closed-loop (Intact),7239.3,75.4,96.0,80.0,80.0,2139.6,1368.0,594.7,2.6,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,422.7,1368.0,165.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Closed-loop (Broken),7161.9,74.6,96.0,80.0,80.0,2139.6,1368.0,517.3,0.0,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,422.7,1368.0,165.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Open-loop (Intact),7963.5,83.0,96.0,80.0,0.0,0.0,1368.0,594.7,2.6,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,364.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Open-loop (Broken),7886.1,82.1,96.0,80.0,0.0,0.0,1368.0,517.3,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,364.6,2.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.1_DGU_6_16_6,Landfill,5945.1,61.9,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,412.9,1368.0,0.0,23.3,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,System Reuse (Direct),5267.2,54.9,96.0,72.0,72.0,2485.2,1368.0,678.2,0.0,0.0,0.0,0.0,0.0,744.2,619.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,System Reuse (Repair),4960.4,51.7,96.0,81.0,81.0,2795.9,1368.0,678.2,0.0,1.4,0.0,0.0,0.0,505.0,553.1,0.0,481.5,1368.0,0.0,5.1,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Component Reuse,6060.8,63.1,96.0,72.0,72.0,2485.2,1368.0,678.2,2.6,0.0,1.4,0.0,0.0,588.9,1564.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Remanufacture,6898.2,71.9,96.0,81.0,81.0,2795.9,1368.0,678.2,2.6,0.0,0.0,0.0,0.0,1427.6,1564.7,0.0,481.5,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Repurpose,8593.8,89.5,96.0,72.0,0.0,2485.2,1368.0,678.2,2.6,0.0,0.0,3.5,0.0,2657.8,1564.7,0.0,943.4,1368.0,0.0,7.6,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Closed-loop (Intact),8465.4,88.2,96.0,35.5,35.5,1102.8,1368.0,678.2,2.6,0.0,0.0,0.0,573.5,1808.6,1564.7,0.0,481.5,1368.0,620.2,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Closed-loop (Broken),8995.3,93.7,96.0,0.0,0.0,0.0,1368.0,600.9,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,961.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Open-loop (Intact),8534.7,88.9,96.0,80.0,0.0,0.0,1368.0,678.2,2.6,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,423.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Open-loop (Broken),8457.3,88.1,96.0,80.0,0.0,0.0,1368.0,600.9,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,423.5,2.7,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
3. DETERIORATED COATINGS 100% AIR,3.2_DGU_44.2_16_6,Landfill,6377.3,66.4,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,471.7,1368.0,0.0,27.1,"41.3825802,2.177073","50.3309169,3.250989",HGV lorry,1233.57
